#Parameters = {s=10000; gmesh=10; pathy=-1; pathx=0; bmesh=10; beamy=1; beamx=0; sigma=3; flangez2=45.2; flangez1=42.8; endz=10; sloty=3; Slotx=23; tapz1=147.1; tapz2=171.1}
#"Frequency / GHz"	"Y (3) [Real/Imaginary Part] - Z [Re]"	"Y (3) [Real/Imaginary Part] - Z [Im]"
#-----------------------------------------------------------------------------------------------
1.6041326022835	0.28804960980452	-0.21061959712440
1.6382630831832	0.17060814224038	-0.42608327330287
1.6723935640828	-0.064750106526092	-0.47454012754014
1.7065240449825	-0.24978262202526	-0.32882491136900
1.7406545258821	-0.25769104298045	-0.097942615985196
1.7747850067818	-0.089570272286408	0.054253941140223
1.8089154876814	0.13115145527888	0.024627039970899
1.8430459685811	0.24904074102109	-0.15958699756504
1.8771764494807	0.18572164227595	-0.36476767870744
1.9113069303804	-0.0081625670163094	-0.44740392823964
1.9454374112800	-0.19298427536750	-0.35429102577943
1.9795678921797	-0.24013137151874	-0.15645099455363
2.0136983730793	-0.12132406437736	0.0044764993496086
2.0478288539790	0.075166585630004	0.017385100393192
2.0819593348786	0.20978806044523	-0.12214640308796
2.1160898157782	0.19054952034779	-0.31194342899243
2.1502202966779	0.035774143254095	-0.41800339359205
2.1843507775775	-0.14208878384831	-0.36892386528599
2.2184812584772	-0.21794302119952	-0.20387258517319
2.2526117393768	-0.14162973384553	-0.041891443654777
2.2867422202765	0.029153787035557	0.0035422537072725
2.3208727011761	0.17230773853892	-0.096255541072032
2.3550031820758	0.18836335728487	-0.26776274729747
2.3891336629754	0.069562170278398	-0.38904121716749
2.4232641438751	-0.097331049288439	-0.37672272762718
2.4573946247747	-0.19408988176864	-0.24303443789838
2.4915251056744	-0.15459566566810	-0.084887319155500
2.5256555865740	-0.0097600225571421	-0.013870916722427
2.5597860674737	0.13656712896899	-0.077928286015598
2.5939165483733	0.18197207231063	-0.22929802284258
2.6280470292730	0.097087715197513	-0.36029299999124
2.6621775101726	-0.055552007892644	-0.38002517942960
2.6963079910723	-0.16751694042709	-0.27761121466303
2.7304384719719	-0.16139591661265	-0.12786071742888
2.7645689528716	-0.044163395538375	-0.037021258837937
2.7986994337712	0.099631866618024	-0.067584494429784
2.8328299146709	0.16877493300044	-0.19572223667805
2.8669603955705	0.11672005354469	-0.32988325200709
2.9010908764702	-0.017242947017954	-0.37645639301173
2.9352213573698	-0.13738405959857	-0.30529960293586
2.9693518382695	-0.15989100520078	-0.16953388201799
3.0034823191691	-0.071231583324029	-0.066254749678568
3.0376128000688	0.063749019361904	-0.067698476514336
3.0717432809684	0.14917747309018	-0.17101034741781
3.1058737618681	0.12593120327367	-0.30184886339734
3.1400042427677	0.012527283329512	-0.36805747922158
3.1741347236674	-0.10955619782672	-0.32477475651215
3.2082652045670	-0.15425786468300	-0.20500761771894
3.2423956854667	-0.091600403547103	-0.094987440081009
3.2765261663663	0.032354425422600	-0.072598848133806
3.3106566472660	0.12907548573488	-0.15269670226188
3.3447871281656	0.13063268032687	-0.27781546081361
3.3789176090653	0.037077818872319	-0.35958432720637
3.4130480899649	-0.084586530441682	-0.34141982672970
3.4471785708646	-0.14853909369025	-0.23779444622062
3.4813090517642	-0.11058531937345	-0.12300734949944
3.5154395326639	0.0013367477542118	-0.078237834661758
3.5495700135635	0.10781548781685	-0.13454173774448
3.5837004944632	0.13433091728424	-0.25173550305529
3.6178309753628	0.063360014020467	-0.34755810580015
3.6519614562625	-0.054156027627220	-0.35591950087376
3.6860919371621	-0.13540966915041	-0.27279338088090
3.7202224180618	-0.12411221680046	-0.15820273480710
3.7543528989614	-0.029421823966361	-0.093317907437643
3.7884833798611	0.081446217574264	-0.12342802371104
3.8226138607607	0.13103561241970	-0.22685386791586
3.8567443416604	0.085930540548751	-0.33114003881731
3.8908748225600	-0.020527798158950	-0.36439101329301
3.9250053034597	-0.11253687870799	-0.30559097407357
3.9591357843593	-0.12531842414870	-0.19860603828534
3.9932662652590	-0.050351031984149	-0.12076535071270
4.0273967461586	0.059364459208266	-0.12847221436706
4.0615272270583	0.12682314095049	-0.21803635568155
4.0956577079579	0.10498823988928	-0.32880164758852
4.1297881888576	0.0092749910945175	-0.38571184645451
4.1639186697572	-0.093259544688331	-0.35145759626620
4.1980491506568	-0.13010495922797	-0.25233364095881
4.2321796315565	-0.072508075140312	-0.16065167654086
4.2663101124561	0.045772169909398	-0.14718023960932
4.3004405933558	0.15157807612086	-0.23763100086483
4.3345710742554	0.17930735572705	-0.40624460742760
4.3687015551551	0.10161977847899	-0.63017435066922
4.4028320360547	-0.24286749552195	-1.3060055467993
4.4369625169544	0.10277966386726	0.38021784398245
4.4710929978540	0.055694738444321	-0.036711712235789
4.5052234787537	0.081963975773780	-0.11759938110992
4.5393539596533	0.12341278707096	-0.19887898737366
4.5734844405530	0.12659487984110	-0.30221272162406
4.6076149214526	0.072934789303004	-0.39233301873269
4.6417454023523	-0.014403891101047	-0.43356296029488
4.6758758832519	-0.092584261839693	-0.42245387067455
4.7100063641516	-0.13389296628758	-0.38948560695348
4.7441368450512	-0.14690265193333	-0.37270640137679
4.7782673259509	-0.16795940316350	-0.38501855914354
4.8123978068505	-0.22935153636257	-0.40072286851179
4.8465282877502	-0.32806013846154	-0.37273876278280
4.8806587686498	-0.41902274871800	-0.26913122878597
4.9147892495495	-0.43893382960096	-0.10317498358538
4.9489197304491	-0.34447628337608	0.062405252950638
4.9830502113488	-0.14538403055090	0.12926204999342
5.0171806922484	0.019262305951022	0.0074195292867410
5.0513111731481	0.0014067192812138	-0.11101001773359
5.0854416540477	-0.027381273369522	-0.15874802311736
5.1195721349474	-0.076871379418264	-0.18485292409818
5.1537026158470	-0.12972264376557	-0.15684791918545
5.1878330967467	-0.13395927414798	-0.089596877868797
5.2219635776463	-0.075998875782172	-0.040685938486941
5.2560940585460	0.0040089950706767	-0.052469655227049
5.2902245394456	0.051173123191140	-0.11875234167575
5.3243550203453	0.036442536008122	-0.19550444396518
5.3584855012449	-0.026323286851226	-0.23327332545660
5.3926159821446	-0.091623857081838	-0.21036737207284
5.4267464630442	-0.11400451949455	-0.14623482007006
5.4608769439439	-0.078063863273862	-0.086833638076033
5.4950074248435	-0.0071039778689053	-0.073794382373360
5.5291379057432	0.052302033097332	-0.11804163459878
5.5632683866428	0.060247774613156	-0.19140989911612
5.5973988675425	0.012330625456450	-0.24407724093567
5.6315293484421	-0.055227389512408	-0.24034794209165
5.6656598293418	-0.091589125650119	-0.18602711642073
5.6997903102414	-0.069100572904060	-0.12402138134329
5.7339207911411	-0.0033219196770959	-0.10290059009534
5.7680512720407	0.058460085928294	-0.14160896915446
5.8021817529404	0.071427555905219	-0.21600659968563
5.8363122338400	0.025279119191357	-0.27618556444051
5.8704427147397	-0.048407586822027	-0.28216617049360
5.9045731956393	-0.098724756906710	-0.23233508558265
5.9387036765390	-0.091735302936676	-0.16459370007001
5.9728341574386	-0.034659538386091	-0.12920078610382
6.0069646383383	0.029466208598287	-0.15281317178913
6.0410951192379	0.052773138492172	-0.21970486080213
6.0752256001376	0.016498072101214	-0.28356479535699
6.1093560810372	-0.056915121882145	-0.30066402807200
6.1434865619369	-0.12160720727299	-0.25896125008018
6.1776170428365	-0.13857992667216	-0.17982811371312
6.2117475237362	-0.084942752318558	-0.10823959689155
6.2458780046358	0.0070171482434246	-0.10992389135264
6.2800084855354	0.058611611035952	-0.17846464510799
6.3141389664351	0.042108648002299	-0.25628396083048
6.3482694473347	-0.022668255175897	-0.29274142402443
6.3823999282344	-0.088084170390905	-0.26866259462702
6.4165304091340	-0.10944545958890	-0.20614567971550
6.4506608900337	-0.074446706151893	-0.15241579123805
6.4847913709333	-0.010542226532225	-0.14685630981102
6.5189218518330	0.035043887494924	-0.19395790780578
6.5530523327326	0.028642603405243	-0.26084421710796
6.5871828136323	-0.026399094472386	-0.30080957093857
6.6213132945319	-0.092414501548034	-0.28634122277823
6.6554437754316	-0.12417171770964	-0.22834411402462
6.6895742563312	-0.10081445306106	-0.16826429485394
6.7237047372309	-0.040385437196758	-0.14868926628820
6.7578352181305	0.013078133484200	-0.18336026007816
6.7919656990302	0.020736319920989	-0.24765495980151
6.8260961799298	-0.023727638519103	-0.29611909259778
6.8602266608295	-0.089789475123627	-0.29462966509865
6.8943571417291	-0.13176120600730	-0.24439253291294
6.9284876226288	-0.12105045448473	-0.18097029412442
6.9626181035284	-0.066251605094896	-0.14912442280554
6.9967485844281	-0.0070086520899252	-0.17125298936306
7.0308790653277	0.013986971867531	-0.23161804951023
7.0650095462274	-0.018864072203291	-0.28753957591558
7.0991400271270	-0.083145458266819	-0.29954546252270
7.1332705080267	-0.13424801921941	-0.25918813927417
7.1674009889263	-0.13689300660239	-0.19500470006949
7.2015314698260	-0.089939363740943	-0.15233345749985
7.2356619507256	-0.027313848254388	-0.16167508176420
7.2697924316253	0.0057618211315351	-0.21683034777535
7.3039229125249	-0.015891164453669	-0.27923446390869
7.3380533934246	-0.079099317984574	-0.30364012295880
7.3721838743242	-0.13876415868351	-0.27062531172964
7.4063143552239	-0.15116138598364	-0.20537611233513
7.4404448361235	-0.11103828827133	-0.15587015020935
7.4745753170232	-0.048972078331287	-0.15437144874228
7.5087057979228	-0.0078435995101660	-0.20050223574692
7.5428362788225	-0.016120946903024	-0.26226557548192
7.5769667597221	-0.068443194086581	-0.29693953370078
7.6110972406218	-0.12884047226476	-0.28066068695594
7.6452277215214	-0.15570572880790	-0.22524560410569
7.6793582024211	-0.13098811549175	-0.17008280859625
7.7134886833207	-0.072721075884802	-0.15483394321956
7.7476191642204	-0.023331305030275	-0.19016755453137
7.7817496451200	-0.018132870815295	-0.25308938007112
7.8158801260197	-0.062435333811220	-0.30032193876124
7.8500106069193	-0.12696914898416	-0.30038831188961
7.8841410878190	-0.16892524453119	-0.25538211342625
7.9182715687186	-0.16234387636051	-0.19963462485348
7.9524020496183	-0.11695962285515	-0.17591023451853
7.9865325305179	-0.072873965950824	-0.20637634312696
8.0206630114176	-0.077982383395744	-0.27921936917259
8.0547934923172	-0.18569181875856	-0.35988354288551
8.0889239732169	-0.50562438537066	-0.0089763279224596
8.1230544541165	-0.099986426580354	-0.069511625506630
8.1571849350162	-0.10753515089087	-0.091852651747019
8.1913154159158	-0.066441471251943	-0.077460566656917
8.2254458968155	-0.0037009476632558	-0.10093106694916
8.2595763777151	0.034522313553308	-0.16819868454488
8.2937068586147	0.019985957055634	-0.24771937535110
8.3278373395144	-0.040907239585152	-0.29909102128904
8.3619678204140	-0.11536436185126	-0.30358957500909
8.3960983013137	-0.17774358289627	-0.28377542838275
8.4302287822133	-0.49333735244636	-0.46594975757072
8.4643592631130	0.023589794821447	-0.10363040580948
8.4984897440126	0.0024485881061641	-0.17155360163927
8.5326202249123	-0.018322873106126	-0.22426736046654
8.5667507058119	-0.064988235988581	-0.25043513871095
8.6008811867116	-0.11295145140692	-0.23343018132280
8.6350116676112	-0.12828534544394	-0.18482989824484
8.6691421485109	-0.096508840353466	-0.14037063123020
8.7032726294105	-0.035572011770010	-0.13627693517369
8.7374031103102	0.014290953118049	-0.18642640846498
8.7715335912098	0.0096969995038664	-0.21320641652400
8.8056640721095	-0.026006288078073	-0.29148028863326
8.8397945530091	-0.092242229240359	-0.29783151624353
8.8739250339088	-0.13486944981710	-0.25263972811732
8.9080555148084	-0.12277615568229	-0.19156651284786
8.9421859957081	-0.060624256628091	-0.16202403012267
8.9763164766077	0.013077943353036	-0.19306893657652
9.0104469575074	0.051026890157192	-0.27568639495843
9.0445774384070	0.031233737020454	-0.37138657138464
9.0787079193067	-0.038634385839857	-0.44825943683264
9.1128384002063	-0.13995169239875	-0.49037822971964
9.1469688811060	-0.25737156371321	-0.51388200412083
9.1810993620056	-0.76648417676858	-0.53133384627009
9.2152298429053	0.20693128981012	0.27029029663225
9.2493603238049	0.23958537224317	-0.25537923784146
9.2834908047046	0.17374882755554	-0.53659411626325
9.3176212856042	0.0094420153378003	-0.80346647315941
9.3517517665039	-0.31860683459925	-1.1221634325057
9.3858822474035	-1.9454914515496	-2.7695857882015
9.4200127283032	0.36397836853223	0.090552313039295
9.4541432092028	-0.17829628957232	-0.70512212108042
9.4882736901025	-1.8192179579725	1.1088676929794
9.5224041710021	-0.24326887719601	0.39322324364847
9.5565346519018	-0.16548243507329	0.23726745222459
9.5906651328014	-0.11244213515469	0.16288748302821
9.6247956137011	-0.071253032450678	0.095863752753761
9.6589260946007	-0.059196038503081	0.034871957878782
9.6930565755004	-0.072105777417333	0.0014596051660689
9.7271870564000	-0.077221843372358	-0.055452725818946
9.7613175372997	-0.072678996668090	-0.048029561782624
9.7954480181993	-0.10680493282354	-0.088891853622219
9.8295784990990	-0.12328186442846	-0.052308736583616
9.8637089799986	-0.10669486798400	-0.024959449580389
9.8978394608983	-0.062925522987533	-0.018262255572939
9.9319699417979	-0.046257787209037	-0.041312849274128
9.9661004226976	-0.029578435967803	-0.090649545381452
10.000230903597	-0.053621448009248	-0.12548804594517
10.034361384497	-0.091926466774484	-0.13663869092090
10.068491865397	-0.12340733826167	-0.11779845601083
10.102622346296	-0.12911837528474	-0.083595013513929
10.136752827196	-0.10633455491168	-0.057855525614629
10.170883308095	-0.071256906591816	-0.059323157047851
10.205013788995	-0.049649368057408	-0.087610917854404
10.239144269895	-0.057189102955807	-0.12234273442888
10.273274750794	-0.088452575144650	-0.13903242438153
10.307405231694	-0.12190605035642	-0.12572412965762
10.341535712594	-0.13410891861310	-0.090156076398968
10.375666193493	-0.11442769939057	-0.055514408644363
10.409796674393	-0.073899442664934	-0.046357203808575
10.443927155293	-0.039196807185823	-0.069501988785884
10.478057636192	-0.031043732737092	-0.10965645065159
10.512188117092	-0.054400344750636	-0.14430743781493
10.546318597992	-0.097836372112052	-0.14739726927096
10.580449078891	-0.12376008807192	-0.11396540199594
10.614579559791	-0.11294626869375	-0.075146419163735
10.648710040691	-0.076426301071770	-0.059708136788605
10.682840521590	-0.041096430738102	-0.077668261735219
10.716971002490	-0.031438636449852	-0.11612874770856
10.751101483389	-0.053837203164763	-0.14859723162545
10.785231964289	-0.092650337995833	-0.15303840301518
10.819362445189	-0.12111096146304	-0.12684307977328
10.853492926088	-0.11981055980441	-0.088492148765376
10.887623406988	-0.090078598410257	-0.064669741123888
10.921753887888	-0.052889655151819	-0.071696294141464
10.955884368787	-0.034819780880738	-0.10425748535617
10.990014849687	-0.048075050264273	-0.13874073205800
11.024145330587	-0.083123073219420	-0.15044834070352
11.058275811486	-0.11488721858075	-0.13070789436054
11.092406292386	-0.12056104749483	-0.093121218071056
11.126536773286	-0.095810446816440	-0.063779856653576
11.160667254185	-0.057647872514025	-0.062777255063094
11.194797735085	-0.032302403862625	-0.090147377130849
11.228928215985	-0.036689993234171	-0.12598286943876
11.263058696884	-0.066558410848194	-0.14455493589407
11.297189177784	-0.099485241111825	-0.13252783939367
11.331319658684	-0.11092685953870	-0.098512641139581
11.365450139583	-0.091513785851627	-0.066712276048088
11.399580620483	-0.053756385471398	-0.059996981678484
11.433711101382	-0.023173182227036	-0.083531442450179
11.467841582282	-0.020096017097364	-0.12107538006543
11.501972063182	-0.045342780909461	-0.14737150531778
11.536102544081	-0.079908276408132	-0.14454725531533
11.570233024981	-0.098435843990110	-0.11644428577964
11.604363505881	-0.087485153910868	-0.084475888977357
11.638493986780	-0.054609087918756	-0.072518243844117
11.672624467680	-0.022479288708728	-0.090197260838440
11.706754948580	-0.012335052113353	-0.12705947616144
11.740885429479	-0.029603927296432	-0.16322019518964
11.775015910379	-0.073868864730813	-0.18675912082084
11.809146391279	-0.13425439677843	-0.15023148333654
11.843276872178	-0.12691699888588	-0.088854132652948
11.877407353078	-0.086642260109188	-0.061311196229292
11.911537833978	-0.045276935467902	-0.069865104700531
11.945668314877	-0.026302005035728	-0.10267875337420
11.979798795777	-0.038825992458080	-0.13530160783737
12.013929276677	-0.071106257675565	-0.14446687258872
12.048059757576	-0.097880982691977	-0.12380575345935
12.082190238476	-0.097992961472676	-0.088549019450040
12.116320719375	-0.069763116633543	-0.064351289813673
12.150451200275	-0.032881571652538	-0.071257105389724
12.184581681175	-0.0097148485111167	-0.10340276063933
12.218712162074	-0.020355921705666	-0.14134759731010
12.252842642974	-0.055574632946949	-0.15728686023128
12.286973123874	-0.090102343824974	-0.14364185706363
12.321103604773	-0.10143320123261	-0.10700087144118
12.355234085673	-0.079807100962708	-0.077160033973193
12.389364566573	-0.044313362115750	-0.070588809703358
12.423495047472	-0.017299454832867	-0.092607153631731
12.457625528372	-0.019182281728413	-0.13488760403666
12.491756009272	-0.047367060592984	-0.14961141380450
12.525886490171	-0.084561558478153	-0.14715087294479
12.560016971071	-0.099909773563032	-0.11016918780603
12.594147451971	-0.082637341071014	-0.073853552151855
12.628277932870	-0.042114598528698	-0.060297890575195
12.662408413770	-0.00073410935916137	-0.079144071217324
12.696538894669	-0.0094435933327791	-0.13590002358752
12.730669375569	-0.027690498130254	-0.15617119613058
12.764799856469	-0.058048443258160	-0.17359547209933
12.798930337368	-0.11628375744631	-0.14413880961122
12.833060818268	-0.088790383662150	-0.080723551375141
12.867191299168	-0.048957012037489	-0.086368964187231
12.901321780067	-0.026288383825356	-0.079293509660951
12.935452260967	0.0034593170223235	-0.11218794370666
12.969582741867	-0.038193305105232	-0.15129070824788
13.003713222766	-0.062080577095461	-0.15272438732478
13.037843703666	-0.085720755040581	-0.13050748457545
13.071974184566	-0.083151988767378	-0.096327517775344
13.106104665465	-0.054404732315467	-0.076062197895542
13.140235146365	-0.020209568864428	-0.084884633535229
13.174365627265	-0.0044275498497716	-0.11610981700981
13.208496108164	-0.017413489484421	-0.14840147930813
13.242626589064	-0.050443185683975	-0.15937620894772
13.276757069964	-0.082133806014693	-0.13934762393492
13.310887550863	-0.085007636956668	-0.10298940952900
13.345018031763	-0.056865417156269	-0.076660587100907
13.379148512662	-0.024487323858616	-0.081374831043671
13.413278993562	6.8873577920361e-05	-0.10588656442553
13.447409474462	-0.0071042050114765	-0.14660508459580
13.481539955361	-0.036465979597327	-0.16189231476154
13.515670436261	-0.068807083549586	-0.14968650464298
13.549800917161	-0.076683993365810	-0.11960055711046
13.583931398060	-0.062423127916242	-0.086770448126480
13.618061878960	-0.026023054039205	-0.079736677716019
13.652192359860	0.0040616271039472	-0.10544024334596
13.686322840759	0.0056891933916990	-0.14371176642376
13.720453321659	-0.022808871729936	-0.16997880582774
13.754583802559	-0.060560535238147	-0.16511215648472
13.788714283458	-0.080115664051453	-0.13324954129391
13.822844764358	-0.067388590885317	-0.098575517903624
13.856975245258	-0.032531481144942	-0.086985892871152
13.891105726157	-0.0012623046261050	-0.10639952959078
13.925236207057	0.0037959946072016	-0.14248646036596
13.959366687957	-0.018128464954879	-0.16867297935563
13.993497168856	-0.055853337090108	-0.17004742246526
14.027627649756	-0.079696654374101	-0.14160954856583
14.061758130655	-0.072829168984229	-0.10473497823301
14.095888611555	-0.039692939464699	-0.085918011342670
14.130019092455	-0.0033897600273294	-0.098821302263221
14.164149573354	0.010797811122528	-0.13457087339801
14.198280054254	-0.0066209546290415	-0.16815969269884
14.232410535154	-0.042687726731028	-0.17629319636744
14.266541016053	-0.071197842117313	-0.15372792429243
14.300671496953	-0.071213854106950	-0.11723111478792
14.334801977853	-0.041970247248222	-0.093773876609526
14.368932458752	-0.0038717036686603	-0.10160395638773
14.403062939652	0.015547928831317	-0.13651109551525
14.437193420552	0.0023435108250879	-0.17473260795852
14.471323901451	-0.036651192690963	-0.19129147558061
14.505454382351	-0.073313009375689	-0.16675490592236
14.539584863251	-0.075466580547852	-0.12747838750130
14.573715344150	-0.047546444828269	-0.10025197007205
14.607845825050	-0.0077038371149893	-0.10404169372551
14.641976305949	0.015263619445578	-0.13777520913397
14.676106786849	0.0054814541325470	-0.17569455975206
14.710237267749	-0.028140417426848	-0.19393747610385
14.744367748648	-0.063356496696017	-0.18030816352338
14.778498229548	-0.074382191682414	-0.14447126815706
14.812628710448	-0.052338153444687	-0.11346912746804
14.846759191347	-0.013263499572346	-0.11134294065772
14.880889672247	0.014822268315535	-0.13998362555496
14.915020153147	0.014182162355525	-0.18046977997137
14.949150634046	-0.018118616673290	-0.21713748885419
14.983281114946	-0.066324551288479	-0.19769962311232
15.017411595846	-0.076878498829069	-0.15814689835724
15.051542076745	-0.050506640125952	-0.12693819488989
15.085672557645	-0.010314690369932	-0.13017291092517
15.119803038545	0.020938514459114	-0.16077738610898
15.153933519444	0.025641322353671	-0.21591256286226
15.188064000344	-0.0096281067785038	-0.27129809678977
15.222194481244	-0.087996589603912	-0.30965730924298
15.256324962143	-0.40177468219887	-0.51660633308473
15.290455443043	0.013802163500272	-0.13155434812279
15.324585923942	-0.015515894644921	-0.17501818954956
15.358716404842	-0.020843878087276	-0.22693937267052
15.392846885742	-0.078122490990701	-0.31657812568850
15.426977366641	-0.67702715659009	-0.71907040034012
15.461107847541	0.020314278181560	-0.10125892694629
15.495238328441	-0.083401490530892	-0.14338209171001
15.529368809340	-0.10417648363466	-0.097824670088496
15.563499290240	-0.067142967588708	-0.061030537210494
15.597629771140	-0.0095410837869242	-0.067464856315680
15.631760252039	0.026908371439994	-0.11490774414158
15.665890732939	0.018938191710358	-0.17201503731874
15.700021213839	-0.022402730419465	-0.20223361018002
15.734151694738	-0.12353170662486	-0.16283689050915
15.768282175638	-0.089895041648279	-0.13121489723454
15.802412656538	-0.054170020315685	-0.10150942363138
15.836543137437	-0.00087222435242745	-0.10143982133559
15.870673618337	0.039261003745953	-0.14923053200530
15.904804099237	0.031903653462275	-0.21591085663445
15.938934580136	-0.021751505840604	-0.25874257475480
15.973065061036	-0.087747795018872	-0.25012458952806
16.007195541935	-0.12104128645542	-0.19685935408088
16.041326022835	-0.073346018596431	-0.14532786548725
16.075456503735	-0.81353852505855	0.094025532544226
16.109586984634	-0.077832214621631	-0.055258572688441
16.143717465534	-0.017555299510194	-0.11242857832821
16.177847946434	-0.017618149601219	-0.16702009184130
16.211978427333	-0.042744222285844	-0.17603592639305
16.246108908233	-0.057071654334242	-0.16367668895676
16.280239389133	-0.037207786371897	-0.14563735935531
16.314369870032	0.0050089247085216	-0.14949078504371
16.348500350932	0.052298490874244	-0.22313594853015
16.382630831832	0.030240638783679	-0.33162761341389
16.416761312731	-0.076888265869661	-0.43199209120049
16.450891793631	-0.28022195039746	-0.49216133819667
16.485022274531	-2.0745645681060	-0.93979944987049
16.519152755430	-0.10614333815407	-0.11053167242095
16.553283236330	-0.17618165082368	-0.041741593123960
16.587413717229	-0.10841281322511	0.0087702579028130
16.621544198129	-0.021251110315611	-0.0064028969233660
16.655674679029	0.030157694125242	-0.072458473788080
16.689805159928	0.031475500472363	-0.14319999987337
16.723935640828	-0.012339567997045	-0.18622753561656
16.758066121728	-0.055936325566049	-0.18305054629219
16.792196602627	-0.070302045107999	-0.15455450241935
16.826327083527	-0.050065193181786	-0.13257730669700
16.860457564427	-0.015916709293241	-0.14234803768106
16.894588045326	0.00084468668433592	-0.18031384965714
16.928718526226	-0.014559871776439	-0.22274506159530
16.962849007126	-0.15752398950421	-0.23386431126955
16.996979488025	-0.060815048981286	-0.23032557423413
17.031109968925	-0.076499963440483	-0.20413548196845
17.065240449825	-0.046341852334840	-0.21170547496056
17.099370930724	-0.018391642525298	-0.26892349472584
17.133501411624	-0.039054966891271	-0.40579315565863
17.167631892524	-0.50729299878196	-0.72974645813135
17.201762373423	-0.20376955373127	0.12087872592616
17.235892854323	-0.10406682810585	0.019379481587160
17.270023335222	-0.050538772445804	-0.10038299650982
17.304153816122	-0.032920437135587	-0.15647635002443
17.338284297022	-0.031938138386054	-0.23325486975377
17.372414777921	-0.047310839244411	-0.34701365010945
17.406545258821	-0.16773168625371	-0.56352555049647
17.440675739721	-2.1701239877840	-0.58981067809066
17.474806220620	-0.23236167846136	0.26714906945453
17.508936701520	-0.18554907093021	0.14481862304011
17.543067182420	-0.12159770011318	0.13495123968613
17.577197663319	-0.037914676042877	0.10324547958009
17.611328144219	0.022187200733026	0.027977716827803
17.645458625119	0.023983864878132	-0.067748169487695
17.679589106018	-0.12297488421850	-0.18316008114678
17.713719586918	-0.064989796197348	-0.094537221467322
17.747850067818	-0.10494288307332	-0.072535996158947
17.781980548717	-0.098139127489791	-0.027284214061532
17.816111029617	-0.051119938721778	-0.0033962520190933
17.850241510517	0.0046983122733118	-0.027151124942976
17.884371991416	0.024884817254264	-0.084855792459781
17.918502472316	-0.00053615141795207	-0.13631037724093
17.952632953215	-0.048809414576583	-0.15078923810716
17.986763434115	-0.082841291279112	-0.12703176470366
18.020893915015	-0.077119595828793	-0.094776245253622
18.055024395914	-0.040855132424072	-0.11648593298763
18.089154876814	-0.16499667186664	-0.0013012782939803
18.123285357714	-0.0085975095785672	-0.051735282348343
18.157415838613	-0.014947542926425	-0.11559375118861
18.191546319513	-0.049604861380487	-0.13646060884838
18.225676800413	-0.084154930654989	-0.12278086594739
18.259807281312	-0.088241511650708	-0.081948658827246
18.293937762212	-0.058114228939416	-0.056397237574342
